path,brightness
rs00102.jpg,158.65253507767872
rs00103.jpg,140.70749160739254
rs00104.jpg,137.05402114705413
rs00105.jpg,124.81923335811373
rs00106.jpg,141.25324984823905
rs00107.jpg,144.5746311338754
rs00108.jpg,127.42262566720697
rs00109.jpg,117.43947726720667
rs00110.jpg,140.94505475597893
rs00111.jpg,144.96875791730847
rs00112.jpg,165.3858101774272
rs00113.jpg,163.46399441055377
rs00114.jpg,169.36987697396694
rs00115.jpg,113.64634685824502
rs00116.jpg,145.85701309402788
rs00117.jpg,144.83228896916543
rs00118.jpg,129.89725595652405
rs00119.jpg,150.78780190300273
rs00120.jpg,142.68684696825792
rs00121.jpg,138.80550215892399
rs00122.jpg,149.42059525146098
rs00123.jpg,42.57712487357501
rs00124.jpg,86.56866075371246
rs00125.jpg,145.30907036308489
rs00126.jpg,127.06558741079714
rs00127.jpg,142.14147710435063
rs00128.jpg,96.27913769265813
rs00129.jpg,120.5642494965033
rs00130.jpg,112.23737837268726
rs00131.jpg,121.18605231086354
rs00132.jpg,148.68086804387474
rs00133.jpg,151.97314860968385
rs00134.jpg,120.16868555710501
rs00135.jpg,114.92352057186865
rs00136.jpg,126.93878816340386
rs00137.jpg,127.96341995487252
rs00138.jpg,54.436165585479024
rs00139.jpg,139.45678833804024
rs00140.jpg,127.93324295042814
rs00141.jpg,138.41456190773272
rs00142.jpg,130.12356296681335
rs00143.jpg,46.440872414222966
rs00144.jpg,143.21209345379933
rs00145.jpg,117.21751001957448
rs00146.jpg,125.15757863307353
rs00147.jpg,128.4552382579948
rs00148.jpg,93.9556667520103
rs00149.jpg,176.26539419380387
rs00150.jpg,140.66323954021368
rs00151.jpg,134.51790462693026
rs00152.jpg,101.58470610751328
rs00153.jpg,127.35633836893653
rs00154.jpg,156.20776212595493
rs00155.jpg,173.4362509659173
rs00156.jpg,148.36983419865047
rs00157.jpg,149.6142016970334
rs00158.jpg,134.62560723989566
rs00159.jpg,129.3378719183402
rs00160.jpg,138.95583146104133
rs00161.jpg,145.3249817535265
rs00162.jpg,111.12411785416225
rs00163.jpg,96.33310355114448
rs00164.jpg,147.43481035003703
rs00165.jpg,129.9102736374855
rs00166.jpg,136.29707651540943
rs00167.jpg,137.4909233816752
rs00168.jpg,122.63371627563646
rs00169.jpg,86.3310823923634
rs00170.jpg,132.59953834188087
rs00171.jpg,130.34542011163236
rs00172.jpg,131.52379453225785
rs00173.jpg,127.7651182964971
rs00174.jpg,119.9279098860534
rs00175.jpg,123.18562575304072
rs00176.jpg,102.84732434911277
rs00177.jpg,59.79020531105507
rs00178.jpg,116.3989225591713
rs00179.jpg,87.0280972288397
rs00180.jpg,141.9339922154631
rs00181.jpg,140.5119120043687
rs00182.jpg,129.9714467581827
rs00183.jpg,139.6122757773938
rs00184.jpg,146.4909515548388
rs00185.jpg,129.72303850229437
rs00186.jpg,133.1695584553385
rs00187.jpg,101.85387651186295
rs00188.jpg,130.4211965788988
rs00189.jpg,151.67804091265256
rs00190.jpg,130.88173435336833
rs00191.jpg,104.64448750848919
rs00192.jpg,68.712805195254
rs00193.jpg,145.24346708178743
rs00194.jpg,119.08866742639407
rs00195.jpg,155.15729497957253
rs00196.jpg,140.72351557964612
rs00197.jpg,117.49329376342659
rs00198.jpg,157.89694093580968
rs00199.jpg,131.07707633925688
rs00200.jpg,130.69066294048145
rs00201.jpg,137.95713036720898
rs00202.jpg,125.5420180716585
rs00203.jpg,138.02805569503113
rs00204.jpg,143.1986990002042
rs00205.jpg,136.0798552335569
rs00206.jpg,130.4637117549418
rs00207.jpg,170.20270233840222
rs00208.jpg,143.88737860841348
rs00209.jpg,114.36319048481688
rs00210.jpg,129.1484828691815
rs00211.jpg,15.303930960865522
rs00212.jpg,125.39281079255217
rs00213.jpg,120.58507029379088
rs00214.jpg,139.29219390750083
rs00215.jpg,88.00653260170432
rs00216.jpg,127.29883799395162
rs00217.jpg,126.35148532695888
rs00218.jpg,90.60734714191602
rs00219.jpg,130.46608993185347
rs00220.jpg,165.11560777627037
rs00221.jpg,119.05756060320682
rs00222.jpg,147.11215692584426
rs00223.jpg,135.48541315349297
rs00224.jpg,111.56262757626624
rs00225.jpg,103.96860747215514
rs00226.jpg,123.97168649872111
rs00227.jpg,127.79862391850298
rs00228.jpg,133.79449124078755
rs00229.jpg,165.22155865312882
rs00230.jpg,105.03091180645741
rs00231.jpg,121.76865174042989
rs00232.jpg,129.992778688248
rs00233.jpg,124.77624788038797
rs00234.jpg,20.379520452584618
rs00235.jpg,139.59171738053135
rs00236.jpg,130.5436292905213
rs00237.jpg,137.76968365701399
rs00238.jpg,156.6244564378629
rs00239.jpg,136.41373111547142
rs00240.jpg,80.15934511086898
rs00241.jpg,145.1724255329755
rs00242.jpg,146.79491997701112
rs00243.jpg,131.73579069068688
rs00244.jpg,153.2789782177706
rs00245.jpg,137.73108342048766
rs00246.jpg,141.0548502492514
rs00247.jpg,134.1248901307467
rs00248.jpg,148.0020510032773
rs00249.jpg,151.2894119191894
rs00250.jpg,131.160030675499
rs00251.jpg,126.57702289027591
rs00252.jpg,143.34295855184726
rs00253.jpg,141.55646082252125
rs00254.jpg,159.8969032205731
rs00255.jpg,109.98195889687186
rs00256.jpg,140.591741259088
rs00257.jpg,135.20543182806688
rs00258.jpg,163.80896005261286
rs00259.jpg,165.40313708197507
rs00260.jpg,145.28987351719843
rs00261.jpg,115.79692855890737
rs00262.jpg,133.15818410490778
rs00263.jpg,97.8033215652791
rs00264.jpg,132.27451532336696
rs00265.jpg,129.40016764246838
rs00266.jpg,124.1541406165489
rs00267.jpg,139.00494951990052
rs00268.jpg,140.80999835100334
rs00269.jpg,140.20772857719996
rs00270.jpg,125.49072293875803
rs00271.jpg,147.619525606465
rs00272.jpg,148.19504536709104
rs00273.jpg,128.28181427974718
rs00274.jpg,146.01550667522238
rs00275.jpg,163.89450120598744
rs00276.jpg,118.92130057771685
rs00277.jpg,120.48897742147744
rs00278.jpg,130.1079191608865
rs00279.jpg,150.7878330121192
rs00280.jpg,153.1800873006917
rs00281.jpg,95.05104082127434
rs00282.jpg,127.63654006574177
rs00283.jpg,146.27150580840527
rs00284.jpg,108.09293500008624
rs00285.jpg,134.6650616173659
rs00286.jpg,139.32662686821678
rs00287.jpg,164.3471881954386
rs00288.jpg,132.22814948636884
rs00289.jpg,127.78692867670387
rs00290.jpg,140.8045985865559
rs00291.jpg,96.37404907478695
rs00292.jpg,114.93127874059147
rs00293.jpg,131.54050448994755
rs00294.jpg,102.21299347635494
rs00295.jpg,138.07703862932286
rs00296.jpg,126.89182595545472
rs00297.jpg,136.6704948527329
rs00298.jpg,136.13864588979425
rs00299.jpg,183.34279882183137
rs00300.jpg,127.70090751815606
rs00301.jpg,143.07929392614815
rs00302.jpg,169.4071496710347
rs00303.jpg,155.16358400697771
rs00304.jpg,138.3343085223324
rs00305.jpg,137.78623110548122
rs00306.jpg,140.65102445748965
rs00307.jpg,121.41834105306303
rs00308.jpg,132.58271298588198
rs00309.jpg,127.12625378166153
rs00310.jpg,35.768158948160796
rs00311.jpg,132.2557939989636
rs00312.jpg,151.93843916028536
rs00313.jpg,120.34283562563976
rs00314.jpg,136.21250585412838
rs00315.jpg,152.94945503727644
rs00316.jpg,134.88994859715248
rs00317.jpg,138.33099193759804
rs00318.jpg,119.88934309467882
rs00319.jpg,99.52763618504828
rs00320.jpg,127.1474269669549
rs00321.jpg,147.88058680829158
rs00322.jpg,103.78232572695002
rs00323.jpg,109.68110643363762
rs00324.jpg,127.44624773385462
rs00325.jpg,102.83493521163277
rs00326.jpg,121.24687033594547
rs00327.jpg,156.16660707159966
rs00328.jpg,169.2085138699822
rs00329.jpg,123.26109731776351
rs00330.jpg,145.73008658010556
rs00331.jpg,134.74056768348652
rs00332.jpg,149.7892595892339
rs00333.jpg,146.8690492375403
rs00334.jpg,161.08476991770695
rs00335.jpg,129.46347783253833
rs00336.jpg,137.37137452528475
rs00337.jpg,145.66382221749248
rs00338.jpg,141.40298688172777
rs00339.jpg,134.5782363872589
rs00340.jpg,90.6480625002551
rs00341.jpg,126.97049351703069
rs00342.jpg,131.75533588417062
rs00343.jpg,37.12437537145479
rs00344.jpg,141.8809261845595
rs00345.jpg,123.64686257918216
rs00346.jpg,100.75424068404217
rs00347.jpg,115.47871250812733
rs00348.jpg,137.66839356268525
rs00349.jpg,128.85295538780656
rs00350.jpg,156.37578552084335
rs00351.jpg,175.00640598532078
rs00352.jpg,107.33803804865025
rs00353.jpg,125.43998835126534
rs00354.jpg,132.90341629283688
rs00355.jpg,99.90573580616606
rs00356.jpg,32.078771501080254
rs00357.jpg,144.9249729848401
rs00358.jpg,141.52160035517917
rs00359.jpg,102.92459316594733
rs00360.jpg,103.42992660443926
rs00361.jpg,131.54535641286841
rs00362.jpg,164.99744449626203
rs00363.jpg,120.59930407999657
rs00364.jpg,131.58644155306425
rs00365.jpg,154.11845425902305
rs00366.jpg,107.93458879851694
rs00367.jpg,29.26729111458655
rs00368.jpg,149.0580422276477
rs00369.jpg,122.54788349472011
rs00370.jpg,123.1890415149149
rs00371.jpg,108.46780709288873
rs00372.jpg,135.11401426709813
rs00373.jpg,59.559836190967715
rs00374.jpg,119.70931363687639
rs00375.jpg,136.68984411711355
rs00376.jpg,126.0190870270805
rs00377.jpg,142.527390304049
rs00378.jpg,33.24222232058135
rs00379.jpg,116.62047181095157
rs00380.jpg,149.5554868317878
rs00381.jpg,136.9987868852301
rs00382.jpg,127.5771147496724
rs00383.jpg,152.85443370620897
rs00384.jpg,119.19408066772021
rs00385.jpg,155.46221285034136
rs00386.jpg,138.4990229657286
rs00387.jpg,127.47705202285732
rs00388.jpg,94.96859379239993
rs00389.jpg,106.62985409869052
rs00390.jpg,129.16043135151617
rs00391.jpg,139.04591347365442
rs00392.jpg,22.205623998709605
rs00393.jpg,133.95359044941694
rs00394.jpg,133.70807581624902
rs00395.jpg,134.59014724286936
rs00396.jpg,185.81669081219343
rs00397.jpg,116.11447044374498
rs00398.jpg,161.8424847506795
rs00399.jpg,133.21966962212596
rs00400.jpg,43.8318000772626
rs00401.jpg,158.90741503876305
rs00402.jpg,12.24313356706097
rs00403.jpg,145.35244459449214
rs00404.jpg,110.6167039964062
rs00405.jpg,147.56466592753424
rs00406.jpg,162.35057732884255
rs00407.jpg,112.20772313342356
rs00408.jpg,165.57246561721328
rs00409.jpg,125.47386671454184
rs00410.jpg,148.59234911258227
rs00411.jpg,112.23087664305176
rs00412.jpg,117.1689211280786
rs00413.jpg,142.558041597967
rs00414.jpg,138.2084264772071
rs00415.jpg,101.22831189660691
rs00416.jpg,139.0497113674999
rs00417.jpg,129.19800996470005
rs00418.jpg,133.63065963665187
rs00419.jpg,145.58781406579337
rs00420.jpg,140.21639938997743
rs00421.jpg,148.8855061675221
rs00422.jpg,142.4978330715008
rs00423.jpg,147.024351478461
rs00424.jpg,133.31623460240996
rs00425.jpg,141.17817623152186
rs00426.jpg,134.8632573922358
rs00427.jpg,115.81893297652918
rs00428.jpg,119.68805778042675
rs00429.jpg,129.23691473494844
rs00430.jpg,154.81646580077967
rs00431.jpg,142.25068119738066
rs00432.jpg,128.17322477524806
rs00433.jpg,154.68768331919551
rs00434.jpg,123.60930732337162
rs00435.jpg,164.3111053687838
rs00436.jpg,45.63750058647047
rs00437.jpg,107.35895024417323
rs00438.jpg,136.18409891312035
rs00439.jpg,141.83914107051663
rs00440.jpg,135.82038166603212
rs00441.jpg,148.72865851709273
rs00442.jpg,115.22942249924726
rs00443.jpg,174.48096003915273
rs00444.jpg,124.36632832191324
rs00445.jpg,150.17334705179096
rs00446.jpg,100.25305219705976
rs00447.jpg,120.59032890231505
rs00448.jpg,135.26899860287534
rs00449.jpg,133.02915322091764
rs00450.jpg,112.92695261593626
rs00451.jpg,132.40908123173114
rs00452.jpg,131.580527779754
rs00453.jpg,134.204947266681
rs00454.jpg,78.61956623221026
rs00455.jpg,156.63846780056107
rs00456.jpg,138.98883239830062
rs00457.jpg,184.84861432137282
rs00458.jpg,140.98373522021438
rs00459.jpg,131.95450839908477
rs00460.jpg,141.1186313886299
rs00461.jpg,135.0281401159308
rs00462.jpg,119.14343576577154
rs00463.jpg,140.98634233129937
rs00464.jpg,101.94164468557413
rs00465.jpg,122.16154711392512
rs00466.jpg,109.37488798054228
rs00467.jpg,115.26543490858113
rs00468.jpg,123.47371946544091
rs00469.jpg,113.75560859867227
rs00470.jpg,138.19885367931045
rs00471.jpg,159.67158966939033
rs00472.jpg,21.296140063335944
rs00473.jpg,115.49312782268464
rs00474.jpg,143.16657923286417
rs00475.jpg,142.9711516782017
rs00476.jpg,123.46935771892835
rs00477.jpg,127.6306142867825
rs00478.jpg,142.73223384274203
rs00479.jpg,152.23573427585671
rs00480.jpg,96.03805629612329
rs00481.jpg,140.0268037268575
rs00482.jpg,127.03432799446232
rs00483.jpg,199.98882913199145
rs00484.jpg,157.55275857675932
rs00485.jpg,128.57648976801636
rs00486.jpg,96.87546309875373
rs00487.jpg,102.93219363632676
rs00488.jpg,153.1999384308746
rs00489.jpg,99.5376897130841
rs00490.jpg,125.32676789482966
rs00491.jpg,139.76282251096217
rs00492.jpg,137.96901339054594
rs00493.jpg,95.65091296905258
rs00494.jpg,130.88152426011268
rs00495.jpg,116.99106994161608
rs00496.jpg,128.7055235790932
rs00497.jpg,138.3333608862506
rs00498.jpg,129.0914488466078
rs00499.jpg,124.13863199740022
rs00500.jpg,116.56094743364129
rs00501.jpg,118.50154429047916
rs00502.jpg,150.1384638253311
rs00503.jpg,120.69691681315709
rs00504.jpg,127.32409952529292
rs00505.jpg,128.7208110622398
rs00506.jpg,146.50281499120493
rs00507.jpg,147.48488300234985
rs00508.jpg,144.7874640294027
rs00509.jpg,180.09541687853138
rs00510.jpg,133.24502807154585
rs00511.jpg,161.46006499370074
rs00512.jpg,143.25095750567408
rs00513.jpg,119.47906705693481
rs00514.jpg,128.60374745875782
rs00515.jpg,161.2115975885377
rs00516.jpg,122.1915717506186
rs00517.jpg,130.09639769193834
rs00518.jpg,130.86019627022552
rs00519.jpg,149.75939959215816
rs00520.jpg,142.70139691002782
rs00521.jpg,141.27975746649506
rs00522.jpg,133.7043733958666
rs00523.jpg,156.21177343967702
rs00524.jpg,123.37262239022
rs00525.jpg,144.0484126956456
rs00526.jpg,138.32213157457247
rs00527.jpg,144.50602912579012
rs00528.jpg,145.22385664474396
rs00529.jpg,128.43088548946483
rs00530.jpg,132.74304356126606
rs00531.jpg,127.42646033572512
rs00532.jpg,127.86279029632159
rs00533.jpg,148.75487305600765
rs00534.jpg,142.57705393348758
rs00535.jpg,127.73485032993825
rs00536.jpg,57.6555450540731
rs00537.jpg,132.86953899355981
rs00538.jpg,123.39931434480398
rs00539.jpg,132.50353898794063
rs00540.jpg,128.56458969512593
rs00541.jpg,104.03447396070253
rs00542.jpg,131.9010284436577
rs00543.jpg,109.09658835748387
rs00544.jpg,143.23163810999054
rs00545.jpg,127.06998502491552
rs00546.jpg,144.22710559071626
rs00547.jpg,180.40515295300867
rs00548.jpg,136.56543500003096
rs00549.jpg,130.70043140363853
rs00550.jpg,136.11890142813778
rs00551.jpg,143.7064077925024
rs00552.jpg,125.44983747733704
rs00553.jpg,144.30895550113283
rs00554.jpg,135.94202528476018
rs00555.jpg,127.6358879770551
rs00556.jpg,146.12094065973662
rs00557.jpg,120.87787135563053
rs00558.jpg,139.81578594639126
rs00559.jpg,55.71704024782385
rs00560.jpg,122.37757114349623
rs00561.jpg,161.29331186162815
rs00562.jpg,163.54701609557245
rs00563.jpg,135.49324325403146
rs00564.jpg,142.07421597804247
rs00565.jpg,113.32062191914234
rs00566.jpg,84.47948114980055
rs00567.jpg,115.64378103642102
rs00568.jpg,162.84573409205157
rs00569.jpg,120.58302955549925
rs00570.jpg,143.04968737964296
rs00571.jpg,137.8427148122572
rs00572.jpg,37.31435837132377
rs00573.jpg,141.635132591259
rs00574.jpg,106.92099312227992
rs00575.jpg,130.113646114422
rs00576.jpg,125.08928191125759
rs00577.jpg,168.3510517080531
rs00578.jpg,142.96738621086027
rs00579.jpg,134.24504798490096
rs00580.jpg,130.19058419212894
rs00581.jpg,143.04860431635015
rs00582.jpg,103.72001497802097
rs00583.jpg,128.65917780541275
rs00584.jpg,126.77040395823387
rs00585.jpg,145.8648938385559
rs00586.jpg,144.5790279454901
rs00587.jpg,129.99853159597743
rs00588.jpg,142.59972896403863
rs00589.jpg,139.06597562413475
rs00590.jpg,122.11518789875336
rs00591.jpg,93.99677605461406
rs00592.jpg,131.86833241145652
rs00593.jpg,20.08176587359418
rs00594.jpg,155.05886875851795
rs00595.jpg,152.30418554621482
rs00596.jpg,142.4003760620858
rs00597.jpg,122.74626652840733
rs00598.jpg,147.00087507350608
rs00599.jpg,118.77717122748479
rs00600.jpg,120.67034674846298
rs00601.jpg,120.70719767640703
rs00602.jpg,138.01298788673617
rs00603.jpg,138.47854787631502
rs00604.jpg,100.24787642354603
rs00605.jpg,100.04836066589432
rs00606.jpg,141.32721393295665
rs00607.jpg,33.88881944437329
rs00608.jpg,146.27219260566312
rs00609.jpg,139.54979105518404
rs00610.jpg,129.3123368011638
rs00611.jpg,136.54249791717385
rs00612.jpg,75.04527505938283
rs00613.jpg,153.93466488964563
rs00614.jpg,101.33447580031837
rs00615.jpg,142.08732086834212
rs00616.jpg,137.47444622606062
rs00617.jpg,142.15442471600642
rs00618.jpg,120.21860851962266
rs00619.jpg,137.94912442383134
rs00620.jpg,114.6075832209699
rs00621.jpg,133.16066139028504
rs00622.jpg,119.23226383086511
rs00623.jpg,134.0868110888842
rs00624.jpg,153.81980990049388
rs00625.jpg,154.43249765506943
rs00626.jpg,138.15625453608052
rs00627.jpg,121.10535505522328
rs00628.jpg,127.18598173594066
rs00629.jpg,147.43653063662723
rs00630.jpg,107.11939403539773
rs00631.jpg,147.277413012261
rs00632.jpg,135.14549131517566
rs00633.jpg,128.81000487838992
rs00634.jpg,160.86846382032036
rs00635.jpg,133.25770329537377
rs00636.jpg,126.50166502596034
rs00637.jpg,155.23272548044994
rs00638.jpg,149.42775728583024
rs00639.jpg,124.80738372358086
rs00640.jpg,151.27838519707845
rs00641.jpg,124.46389009584006
rs00642.jpg,137.0485234724405
rs00643.jpg,148.65934588294442
rs00644.jpg,140.36158382523143
rs00645.jpg,140.9523293161929
rs00646.jpg,150.77200062784124
rs00647.jpg,137.7425869999453
rs00648.jpg,119.46379763473325
rs00649.jpg,109.25016263062803
rs00650.jpg,158.01899516436188
rs00651.jpg,114.84241069597823
rs00652.jpg,103.55708208333314
rs00653.jpg,143.20124009227732
rs00654.jpg,72.30586219561371
rs00655.jpg,137.68597383543033
rs00656.jpg,106.00565348642546
rs00657.jpg,140.3052776640762
rs00658.jpg,129.99277564061012
rs00659.jpg,145.98860506932976
rs00660.jpg,111.32767289544327
rs00661.jpg,16.154577396286893
rs00662.jpg,153.40506168135352
rs00663.jpg,138.238092086387
rs00664.jpg,112.64821963725007
rs00665.jpg,155.83399852396897
rs00666.jpg,140.2139832404788
rs00667.jpg,139.0843599547691
rs00668.jpg,152.23263950028763
rs00669.jpg,125.75571324045576
rs00670.jpg,119.39197271033717
rs00671.jpg,105.9020728961059
rs00672.jpg,150.14589435777503
rs00673.jpg,150.9028677711037
rs00674.jpg,123.46373309696737
rs00675.jpg,129.97613904173627
rs00676.jpg,99.29968657870793
rs00677.jpg,136.68775458529075
rs00678.jpg,129.95429134702005
rs00679.jpg,142.32826876757207
rs00680.jpg,138.37492258681354
rs00681.jpg,145.345390264242
rs00682.jpg,134.33070625489844
rs00683.jpg,104.66325371744848
rs00684.jpg,138.73956223426134
rs00685.jpg,135.99439572069974
rs00686.jpg,132.3558374091487
rs00687.jpg,138.1794722731183
rs00688.jpg,147.33248577055053
rs00689.jpg,121.38033450780907
rs00690.jpg,131.40469884105255
rs00691.jpg,156.58145276137236
rs00692.jpg,159.88113458045572
rs00693.jpg,161.51526195898336
rs00694.jpg,122.33447699315296
rs00695.jpg,126.76696296474707
rs00696.jpg,134.54881713245877
rs00697.jpg,138.18513170743083
rs00698.jpg,167.04336758497203
rs00699.jpg,138.21219200144162
rs00700.jpg,123.8826333026889
rs00701.jpg,140.0600616520804
rs00702.jpg,144.1082045898563
rs00703.jpg,134.31004665448614
rs00704.jpg,88.56693106874137
rs00705.jpg,130.20079095747818
rs00706.jpg,142.9830914499558
rs00707.jpg,150.78910297307422
rs00708.jpg,44.74949598072082
rs00709.jpg,24.813880220964442
rs00710.jpg,117.07554103872435
rs00711.jpg,123.80216170395936
rs00712.jpg,161.55202499652674
rs00713.jpg,156.05100094930535
rs00714.jpg,116.77208134017727
rs00715.jpg,105.19278460231061
rs00716.jpg,46.74702593056187
rs00717.jpg,96.77463431418131
rs00718.jpg,118.98140027784014
rs00719.jpg,118.68255474431183
rs00720.jpg,108.12450670916162
rs00721.jpg,121.87640299326992
rs00722.jpg,165.83416988377778
rs00723.jpg,58.489551123799714
rs00724.jpg,176.85060659208065
rs00725.jpg,123.62437401537952
rs00726.jpg,114.48381301653428
rs00727.jpg,128.25651239842765
rs00728.jpg,135.5910932095981
rs00729.jpg,144.51161980638912
rs00730.jpg,141.0172343283053
rs00731.jpg,160.39391710531473
rs00732.jpg,116.99017486173034
rs00733.jpg,139.9855092516496
rs00734.jpg,116.4915921418265
rs00735.jpg,130.91788662438162
rs00736.jpg,129.40324435982572
rs00737.jpg,144.84861755675078
rs00738.jpg,136.37564231185942
rs00739.jpg,140.26549181793325
rs00740.jpg,166.00803951479435
rs00741.jpg,131.55962882486213
rs00742.jpg,149.86804810301226
rs00743.jpg,101.12804617220696
rs00744.jpg,138.00497270853666
rs00745.jpg,162.47312719247736
rs00746.jpg,137.92082845208876
rs00747.jpg,134.03830341153568
rs00748.jpg,137.11926961105422
rs00749.jpg,126.31730306351834
rs00750.jpg,156.14554823096793
rs00751.jpg,128.52259662176021
rs00752.jpg,121.11498250732967
rs00753.jpg,146.40908137570753
rs00754.jpg,135.19172669873512
rs00755.jpg,162.29748101480195
rs00756.jpg,167.20813180069257
rs00757.jpg,118.32210143087278
rs00758.jpg,140.26975667214737
rs00759.jpg,119.14048314553385
rs00760.jpg,143.92205370253726
rs00761.jpg,140.42231881380368
rs00762.jpg,133.88653190640918
rs00763.jpg,143.99761003936354
rs00764.jpg,129.98978227481044
rs00765.jpg,139.24618487733701
rs00766.jpg,143.07729215760813
rs00767.jpg,138.92783040192194
rs00768.jpg,125.31330145636691
rs00769.jpg,109.88939665194171
rs00770.jpg,137.80000402635824
rs00771.jpg,22.72809886694683
rs00772.jpg,149.5744660224429
rs00773.jpg,125.73210063240305
rs00774.jpg,139.74448846148692
rs00775.jpg,122.3114149676351
rs00776.jpg,112.28767667102177
rs00777.jpg,142.890769156739
rs00778.jpg,153.96206017766596
rs00779.jpg,57.71888911848989
rs00780.jpg,135.02522630785288
rs00781.jpg,162.12202837460998
rs00782.jpg,101.90549117423551
rs00783.jpg,142.11951518952094
rs00784.jpg,128.03983078615386
rs00785.jpg,105.11426182798033
rs00786.jpg,116.71581165628939
rs00787.jpg,118.50837005319876
rs00788.jpg,158.42555871246432
rs00789.jpg,113.04702105080278
rs00790.jpg,168.56412088899657
rs00791.jpg,27.680374565598296
rs00792.jpg,144.2971657644273
rs00793.jpg,123.76203929425985
rs00794.jpg,103.48108584333087
rs00795.jpg,103.61933186221087
rs00796.jpg,127.99176505454774
rs00797.jpg,137.07160280286354
rs00798.jpg,149.47730923965352
rs00799.jpg,68.95892594086307
rs00800.jpg,154.59969258986635
rs00801.jpg,152.5959137399909
rs00802.jpg,111.78206577995739
rs00803.jpg,116.10637563027474
rs00804.jpg,154.57466747666265
rs00805.jpg,146.1302263666447
rs00806.jpg,125.29611462524018
rs00807.jpg,136.45872612150143
rs00808.jpg,174.29392334886128
rs00809.jpg,144.11529053053002
rs00810.jpg,140.26808710683113
rs00811.jpg,133.68913184971296
rs00812.jpg,117.21433205574603
rs00813.jpg,31.659979145822078
rs00814.jpg,126.11497762749286
rs00815.jpg,172.9682585392329
rs00816.jpg,135.41261614490566
rs00817.jpg,132.73603596983213
rs00818.jpg,147.23731644320017
rs00819.jpg,162.3987359233273
rs00820.jpg,125.80048868281732
rs00821.jpg,149.5739836943134
rs00822.jpg,125.23706851968518
rs00823.jpg,131.6734439989798
